order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
91449,8573,2025-02-03,70,5,142.37,711.85,Pending,
91450,2134,2025-11-19,314,2,145.96,291.92,Pending,
91451,129,2025-09-03,344,5,256.44,1282.20,Pending,
91452,1655,2025-09-17,68,3,226.25,678.75,Pending,
91453,1184,2025-02-13,184,5,22.86,114.30,Cancelled,
91454,1480,2025-07-15,337,2,55.98,111.96,Cancelled,
91455,5778,2025-05-09,394,4,82.83,331.32,Pending,
91456,7875,2025-10-06,396,4,106.40,425.60,Cancelled,
91457,1700,2025-09-11,411,5,11.22,56.10,Completed,2025-09-16
91458,256,2025-08-20,190,3,270.79,812.37,Completed,2025-08-23
91459,9831,2025-09-03,156,2,40.42,80.84,Completed,2025-09-06
91460,8332,2025-11-15,24,3,50.75,152.25,Completed,2025-11-17
91461,1452,2025-07-12,99,5,290.51,1452.55,Pending,
91462,3113,2025-06-23,61,5,58.94,294.70,Cancelled,2025-06-27
91463,2908,2025-11-08,281,3,274.48,823.44,Completed,2025-11-09
91464,2067,2025-12-13,176,2,195.56,391.12,Cancelled,2025-12-18
91465,5164,2025-12-01,377,3,227.46,682.38,Cancelled,
91466,4042,2025-08-05,288,5,126.57,632.85,Pending,2025-08-06
91467,1040,2026-01-19,422,2,117.98,235.96,Cancelled,
91468,8443,2025-03-18,180,3,180.59,541.77,Pending,2025-03-21
91469,9200,2025-09-19,402,2,255.05,510.10,Completed,2025-09-20
91470,3827,2025-06-14,466,1,146.76,146.76,Completed,2025-06-18
91471,8487,2025-07-18,400,4,22.09,88.36,Completed,2025-07-18
91472,5578,2025-10-31,151,2,86.02,172.04,Cancelled,
91473,926,2025-06-03,488,1,57.21,57.21,Cancelled,
91474,5781,2025-07-12,426,2,270.91,541.82,Pending,
91475,9680,2025-06-08,258,5,155.59,777.95,Pending,
91476,6487,2025-02-03,500,2,252.38,504.76,Cancelled,
91477,3531,2025-07-15,268,3,67.30,201.90,Cancelled,
91478,3681,2025-12-16,469,5,298.24,1491.20,Pending,
91479,1227,2025-02-17,483,4,173.74,694.96,Cancelled,
91480,903,2025-09-06,373,1,270.73,270.73,Cancelled,
91481,2113,2025-08-05,57,2,29.70,59.40,Cancelled,
91482,6524,2025-08-05,450,2,189.04,378.08,Completed,2025-08-05
91483,7300,2025-09-18,322,5,197.17,985.85,Completed,2025-09-19
91484,163,2026-01-22,369,3,285.26,855.78,Cancelled,2026-01-24
91485,5743,2025-12-11,339,5,149.84,749.20,Pending,
91486,5757,2025-08-25,209,4,202.82,811.28,Pending,
91487,7,2025-11-17,101,4,27.74,110.96,Cancelled,
91488,9083,2025-05-17,27,5,20.43,102.15,Pending,
91489,2543,2026-01-01,258,2,155.59,311.18,Cancelled,2026-01-06
91490,5962,2025-12-17,213,1,64.47,64.47,Pending,2025-12-18
91491,2205,2025-03-05,417,3,5.51,16.53,Pending,
91492,8868,2025-02-05,239,4,81.53,326.12,Completed,2025-02-10
91493,4782,2025-05-13,493,5,282.60,1413.00,Cancelled,
91494,4933,2025-12-02,135,3,26.04,78.12,Pending,
91495,7028,2025-05-01,498,2,227.95,455.90,Pending,
91496,1217,2025-02-01,261,2,231.20,462.40,Pending,
91497,8102,2025-03-15,266,1,288.46,288.46,Pending,
91498,704,2025-08-05,365,5,149.90,749.50,Completed,2025-08-07
91499,596,2025-11-15,350,4,237.48,949.92,Completed,2025-11-20
91500,8388,2025-09-12,367,5,106.71,533.55,Cancelled,
91501,1171,2025-02-06,293,1,183.41,183.41,Completed,2025-02-07
91502,3143,2026-01-14,158,5,69.98,349.90,Cancelled,
91503,3083,2025-10-23,268,3,67.30,201.90,Cancelled,
91504,7728,2025-05-21,274,3,292.19,876.57,Completed,2025-05-26
91505,4985,2025-10-24,480,4,163.67,654.68,Pending,
91506,5478,2025-12-27,62,3,261.92,785.76,Pending,
91507,4078,2025-12-30,410,5,158.71,793.55,Pending,
91508,2136,2025-12-14,358,5,216.49,1082.45,Pending,
91509,3232,2025-04-22,457,4,171.70,686.80,Pending,
91510,6351,2025-12-23,200,2,80.85,161.70,Cancelled,
91511,5879,2025-11-02,289,4,243.09,972.36,Cancelled,2025-11-05
91512,1476,2025-03-21,76,5,126.08,630.40,Completed,2025-03-25
91513,6279,2025-09-24,422,4,117.98,471.92,Pending,2025-09-24
91514,6149,2025-07-23,160,4,261.45,1045.80,Pending,2025-07-28
91515,651,2025-10-22,13,3,207.67,623.01,Cancelled,
91516,8304,2025-05-29,201,2,153.77,307.54,Completed,2025-05-30
91517,5203,2025-07-20,134,2,80.77,161.54,Completed,2025-07-20
91518,9862,2025-07-09,278,1,268.64,268.64,Pending,
91519,4944,2025-09-14,428,3,264.23,792.69,Completed,2025-09-19
91520,7616,2025-03-20,323,5,139.61,698.05,Pending,
91521,7965,2026-01-07,455,3,237.50,712.50,Pending,
91522,2243,2025-04-22,147,1,112.10,112.10,Completed,2025-04-26
91523,6489,2025-02-27,189,2,29.27,58.54,Pending,
91524,5510,2025-10-24,162,3,116.81,350.43,Pending,
91525,2690,2025-04-27,8,5,57.31,286.55,Cancelled,2025-05-02
91526,9520,2025-04-28,225,1,204.51,204.51,Completed,2025-05-03
91527,8468,2025-02-11,102,3,135.96,407.88,Completed,2025-02-14
91528,545,2025-07-27,212,4,62.40,249.60,Pending,
91529,6212,2025-06-07,228,2,217.24,434.48,Completed,2025-06-12
91530,157,2025-11-29,108,3,181.43,544.29,Cancelled,
91531,671,2025-07-02,38,4,292.93,1171.72,Pending,
91532,263,2025-07-30,443,4,51.78,207.12,Cancelled,
91533,6813,2025-12-26,106,2,42.89,85.78,Cancelled,
91534,7315,2026-01-07,75,5,48.40,242.00,Pending,
91535,4713,2025-06-12,224,3,163.83,491.49,Pending,
91536,7904,2025-05-03,133,3,109.76,329.28,Completed,2025-05-05
91537,4655,2025-12-09,470,1,213.09,213.09,Pending,
91538,7107,2025-08-09,258,2,155.59,311.18,Pending,
91539,7186,2025-02-18,273,2,62.55,125.10,Pending,
91540,3983,2025-04-28,264,4,234.13,936.52,Pending,
91541,2089,2025-11-01,376,2,97.69,195.38,Cancelled,
91542,2142,2025-08-16,141,4,94.43,377.72,Cancelled,
91543,6685,2025-12-04,202,2,263.15,526.30,Cancelled,2025-12-09
91544,6084,2025-07-21,349,2,30.51,61.02,Pending,
91545,7784,2025-06-16,144,5,198.95,994.75,Completed,2025-06-18
91546,2985,2025-02-10,438,4,101.87,407.48,Cancelled,2025-02-10
91547,7562,2025-10-05,152,1,83.16,83.16,Pending,
91548,3265,2025-02-12,443,3,51.78,155.34,Cancelled,
91549,7951,2025-10-28,431,1,260.86,260.86,Cancelled,
91550,5493,2025-04-04,276,5,115.99,579.95,Cancelled,
91551,7816,2025-02-22,470,2,213.09,426.18,Cancelled,
91552,9442,2025-05-13,297,3,72.24,216.72,Pending,
91553,564,2025-05-20,310,3,29.08,87.24,Cancelled,
91554,4744,2025-12-04,358,3,216.49,649.47,Pending,
91555,4484,2025-05-16,211,1,274.16,274.16,Completed,2025-05-17
91556,6536,2025-10-21,302,2,263.86,527.72,Completed,2025-10-25
91557,7987,2025-12-18,351,2,137.72,275.44,Completed,2025-12-22
91558,7204,2025-06-30,122,3,295.36,886.08,Completed,2025-06-30
91559,3322,2025-06-08,305,5,259.94,1299.70,Cancelled,
91560,2374,2025-08-24,205,4,264.72,1058.88,Cancelled,
91561,7084,2025-05-09,119,5,251.13,1255.65,Pending,
91562,3337,2025-06-20,498,4,227.95,911.80,Cancelled,
91563,6281,2025-02-26,63,3,244.37,733.11,Pending,
91564,7046,2026-01-10,132,2,30.38,60.76,Cancelled,
91565,1407,2025-11-13,237,1,185.85,185.85,Pending,
91566,5479,2026-01-09,171,2,234.76,469.52,Cancelled,
91567,1169,2025-09-14,226,4,9.48,37.92,Cancelled,
91568,9576,2025-12-18,452,1,232.40,232.40,Completed,2025-12-22
91569,3105,2025-07-25,49,2,96.25,192.50,Cancelled,
91570,3750,2025-12-25,380,3,284.04,852.12,Cancelled,2025-12-26
91571,2783,2025-06-15,397,2,191.91,383.82,Cancelled,
91572,2510,2025-10-09,163,2,39.58,79.16,Cancelled,2025-10-10
91573,810,2025-12-10,33,3,291.99,875.97,Cancelled,
91574,3443,2025-08-06,434,5,167.59,837.95,Pending,
91575,4409,2025-04-22,265,1,220.68,220.68,Pending,
91576,6415,2025-09-16,484,1,157.85,157.85,Cancelled,
91577,2055,2025-02-26,349,5,30.51,152.55,Pending,
91578,4578,2026-01-12,100,2,68.28,136.56,Cancelled,
91579,9121,2025-10-11,230,3,163.10,489.30,Pending,2025-10-12
91580,3177,2026-01-01,11,1,269.47,269.47,Pending,
91581,76,2025-11-24,308,3,15.20,45.60,Cancelled,
91582,5029,2025-09-10,496,2,99.56,199.12,Pending,
91583,3333,2025-03-28,118,3,222.53,667.59,Pending,
91584,8681,2025-02-18,106,3,42.89,128.67,Pending,
91585,669,2025-12-15,263,1,129.96,129.96,Pending,2025-12-15
91586,6754,2025-11-07,295,4,74.50,298.00,Pending,
91587,6376,2025-02-11,410,2,158.71,317.42,Completed,2025-02-12
91588,2466,2025-05-29,303,1,91.95,91.95,Pending,
91589,7931,2025-10-17,173,5,253.43,1267.15,Cancelled,
91590,4593,2025-11-20,9,5,75.55,377.75,Pending,
91591,8492,2025-05-19,452,2,232.40,464.80,Pending,2025-05-23
91592,3989,2025-03-28,70,1,142.37,142.37,Pending,
91593,8717,2025-04-04,44,5,217.95,1089.75,Cancelled,
91594,2121,2025-09-09,100,1,68.28,68.28,Cancelled,
91595,7812,2025-04-10,19,4,129.33,517.32,Completed,2025-04-15
91596,270,2025-08-27,250,3,34.61,103.83,Cancelled,
91597,9165,2026-01-14,243,1,291.45,291.45,Pending,
91598,9940,2025-11-30,242,2,46.36,92.72,Completed,2025-12-05
91599,5293,2025-08-07,80,2,55.93,111.86,Cancelled,
91600,4226,2025-06-21,128,1,297.10,297.10,Cancelled,2025-06-21
91601,8463,2025-10-25,195,4,24.73,98.92,Completed,2025-10-28
91602,901,2025-08-29,284,2,213.20,426.40,Cancelled,
91603,4947,2025-07-19,495,2,136.26,272.52,Cancelled,
91604,6827,2025-06-13,453,5,284.45,1422.25,Pending,
91605,3660,2025-07-27,401,1,238.11,238.11,Pending,2025-07-30
91606,4739,2025-06-27,104,4,17.53,70.12,Completed,2025-07-02
91607,4917,2025-04-03,310,2,29.08,58.16,Cancelled,
91608,6519,2025-07-29,493,3,282.60,847.80,Pending,
91609,4125,2025-02-22,83,5,21.64,108.20,Cancelled,
91610,6524,2025-09-17,186,2,193.10,386.20,Cancelled,
91611,1673,2025-11-06,338,3,94.16,282.48,Pending,
91612,3416,2026-01-30,400,2,22.09,44.18,Completed,2026-01-31
91613,782,2025-07-30,379,2,187.83,375.66,Cancelled,
91614,8727,2025-04-09,169,1,166.97,166.97,Completed,2025-04-09
91615,1280,2025-03-28,408,4,217.97,871.88,Completed,2025-03-31
91616,9530,2025-03-15,176,3,195.56,586.68,Pending,
91617,9346,2025-11-30,392,2,257.67,515.34,Pending,2025-12-05
91618,8876,2026-01-27,420,2,159.05,318.10,Completed,2026-01-27
91619,4534,2025-03-24,493,5,282.60,1413.00,Cancelled,
91620,770,2025-04-29,130,1,251.34,251.34,Pending,2025-05-01
91621,775,2025-05-31,10,4,36.69,146.76,Pending,
91622,4365,2025-05-31,366,2,198.79,397.58,Cancelled,
91623,9646,2025-09-23,422,4,117.98,471.92,Cancelled,
91624,9694,2025-02-10,206,3,158.58,475.74,Cancelled,
91625,3483,2026-01-21,392,2,257.67,515.34,Cancelled,
91626,2599,2025-03-05,73,5,28.77,143.85,Cancelled,
91627,306,2025-12-04,225,2,204.51,409.02,Pending,
91628,2551,2025-10-10,147,5,112.10,560.50,Cancelled,
91629,3197,2025-02-27,406,1,82.25,82.25,Pending,2025-02-28
91630,2831,2025-08-31,206,2,158.58,317.16,Cancelled,2025-09-03
91631,4630,2025-05-18,459,2,186.54,373.08,Pending,
91632,7255,2025-06-21,437,5,110.25,551.25,Cancelled,
91633,7389,2025-09-27,35,4,171.35,685.40,Pending,
91634,7112,2025-11-27,446,2,126.55,253.10,Completed,2025-11-27
91635,8597,2026-01-22,234,3,171.37,514.11,Cancelled,
91636,3897,2025-11-27,392,1,257.67,257.67,Cancelled,2025-12-02
91637,3351,2025-08-25,280,3,154.02,462.06,Cancelled,
91638,6192,2025-06-29,336,3,111.29,333.87,Completed,2025-07-01
91639,1217,2025-02-01,300,2,52.41,104.82,Cancelled,2025-02-01
91640,3606,2025-09-30,456,3,283.97,851.91,Cancelled,
91641,721,2025-08-08,255,4,264.69,1058.76,Cancelled,
91642,1796,2025-09-07,109,3,222.65,667.95,Completed,2025-09-12
91643,3246,2025-12-16,322,4,197.17,788.68,Pending,
91644,9951,2025-04-01,377,1,227.46,227.46,Cancelled,
91645,4563,2025-02-17,169,5,166.97,834.85,Pending,2025-02-22
91646,70,2026-01-23,394,3,82.83,248.49,Pending,
91647,7630,2025-04-13,173,1,253.43,253.43,Pending,
91648,2767,2025-08-10,298,4,271.42,1085.68,Cancelled,
91649,2975,2025-01-31,125,2,76.70,153.40,Cancelled,2025-01-31
91650,3212,2025-04-18,26,1,50.32,50.32,Cancelled,
91651,8993,2025-02-24,348,4,287.38,1149.52,Cancelled,
91652,7653,2026-01-10,397,3,191.91,575.73,Cancelled,2026-01-12
91653,4765,2025-04-21,411,2,11.22,22.44,Pending,
91654,3521,2025-04-21,123,5,130.82,654.10,Pending,
91655,5387,2025-06-24,83,5,21.64,108.20,Cancelled,2025-06-24
91656,9403,2025-10-20,184,4,22.86,91.44,Pending,
91657,66,2025-12-04,476,1,256.31,256.31,Pending,
91658,11,2025-03-05,207,1,168.99,168.99,Pending,
91659,6867,2025-12-17,197,3,31.60,94.80,Pending,
91660,4836,2025-12-15,204,4,275.87,1103.48,Completed,2025-12-15
91661,5197,2025-06-05,462,5,274.79,1373.95,Pending,2025-06-10
91662,4359,2025-04-20,86,2,185.77,371.54,Pending,
91663,6321,2025-12-30,58,5,182.13,910.65,Pending,
91664,8902,2025-08-09,212,5,62.40,312.00,Pending,
91665,8961,2025-06-06,357,1,68.53,68.53,Pending,
91666,8501,2025-03-02,417,4,5.51,22.04,Pending,2025-03-05
91667,7489,2025-06-10,125,2,76.70,153.40,Cancelled,
91668,6426,2025-04-24,70,4,142.37,569.48,Pending,
91669,4853,2025-09-14,334,2,178.82,357.64,Pending,
91670,6467,2025-08-27,197,3,31.60,94.80,Pending,
91671,2548,2025-07-03,78,4,186.73,746.92,Completed,2025-07-07
91672,6592,2025-12-31,306,3,77.59,232.77,Cancelled,
91673,4104,2025-02-27,171,2,234.76,469.52,Completed,2025-03-01
91674,5486,2025-03-07,459,5,186.54,932.70,Cancelled,
91675,337,2025-08-30,252,4,103.12,412.48,Cancelled,2025-09-04
91676,15,2025-03-13,286,3,104.73,314.19,Cancelled,
91677,1993,2025-02-22,166,4,275.57,1102.28,Cancelled,
91678,3106,2026-01-15,3,1,226.74,226.74,Pending,
91679,2964,2025-05-20,184,1,22.86,22.86,Cancelled,
91680,1975,2025-04-27,122,3,295.36,886.08,Pending,
91681,3062,2025-07-17,250,3,34.61,103.83,Pending,
91682,3007,2025-08-05,397,3,191.91,575.73,Pending,2025-08-10
91683,5742,2025-06-30,428,2,264.23,528.46,Cancelled,
91684,7518,2025-02-06,302,1,263.86,263.86,Pending,
91685,2680,2025-09-15,443,5,51.78,258.90,Completed,2025-09-19
91686,9093,2025-06-02,165,5,175.96,879.80,Pending,
91687,7261,2025-10-09,481,3,52.07,156.21,Pending,
91688,8971,2025-12-10,316,5,296.00,1480.00,Pending,2025-12-10
91689,2290,2025-12-18,274,4,292.19,1168.76,Cancelled,
91690,6709,2025-05-12,264,5,234.13,1170.65,Pending,
91691,1255,2025-08-15,293,4,183.41,733.64,Cancelled,
91692,3466,2025-11-11,207,3,168.99,506.97,Cancelled,
91693,7185,2025-02-15,194,3,197.84,593.52,Cancelled,
91694,9059,2025-08-03,174,4,165.83,663.32,Cancelled,
91695,6461,2025-06-17,268,3,67.30,201.90,Pending,
91696,1378,2025-04-20,184,1,22.86,22.86,Cancelled,
91697,7207,2025-09-02,139,5,102.84,514.20,Pending,
91698,1809,2025-12-23,79,3,91.66,274.98,Pending,
91699,8114,2025-11-13,499,3,134.07,402.21,Cancelled,
91700,3746,2025-05-13,49,1,96.25,96.25,Cancelled,2025-05-15
91701,2785,2025-10-22,364,5,108.59,542.95,Cancelled,2025-10-24
91702,9841,2025-08-23,126,4,86.65,346.60,Cancelled,
91703,5200,2025-09-06,460,2,185.76,371.52,Completed,2025-09-07
91704,1337,2025-07-13,316,5,296.00,1480.00,Pending,2025-07-18
91705,5748,2025-07-04,221,1,174.88,174.88,Cancelled,
91706,972,2026-01-28,216,1,113.07,113.07,Completed,2026-01-29
91707,6499,2025-04-16,54,2,243.62,487.24,Cancelled,
91708,4934,2025-09-24,165,4,175.96,703.84,Cancelled,
91709,9001,2025-05-15,307,3,289.09,867.27,Pending,2025-05-15
91710,8130,2025-11-04,299,3,263.42,790.26,Cancelled,
91711,4558,2025-05-23,415,4,279.16,1116.64,Cancelled,
91712,9953,2025-04-18,318,1,107.41,107.41,Pending,
91713,2296,2025-08-08,315,3,218.29,654.87,Pending,
91714,7062,2025-04-05,358,3,216.49,649.47,Pending,
91715,7228,2025-02-09,124,4,219.97,879.88,Pending,
91716,2090,2025-07-07,491,5,120.63,603.15,Pending,
91717,2970,2025-11-03,93,3,288.31,864.93,Pending,2025-11-05
91718,937,2025-02-02,240,1,159.98,159.98,Cancelled,2025-02-02
91719,9239,2025-07-18,390,2,292.17,584.34,Pending,2025-07-18
91720,519,2025-07-16,42,1,290.87,290.87,Cancelled,
91721,8583,2025-12-05,25,1,145.38,145.38,Cancelled,2025-12-07
91722,1683,2025-07-14,279,3,134.29,402.87,Cancelled,
91723,373,2025-08-24,355,5,106.67,533.35,Pending,
91724,4771,2025-06-25,478,5,163.25,816.25,Cancelled,
91725,9946,2025-07-11,229,1,100.63,100.63,Cancelled,
91726,6274,2025-05-01,430,5,251.83,1259.15,Cancelled,
91727,3550,2025-03-30,487,5,57.33,286.65,Cancelled,
91728,2191,2025-06-15,306,5,77.59,387.95,Pending,2025-06-18
91729,8537,2025-05-17,329,3,256.47,769.41,Pending,
91730,9691,2025-10-25,134,4,80.77,323.08,Pending,
91731,471,2025-08-20,193,2,129.64,259.28,Pending,
91732,807,2025-04-03,344,5,256.44,1282.20,Pending,2025-04-08
91733,2032,2025-03-05,437,4,110.25,441.00,Completed,2025-03-06
91734,1521,2026-01-30,222,2,254.03,508.06,Pending,
91735,5379,2025-03-14,414,3,83.13,249.39,Pending,2025-03-17
91736,8839,2025-09-30,46,1,115.78,115.78,Pending,
91737,7199,2025-08-30,77,4,183.00,732.00,Cancelled,
91738,3970,2025-06-21,471,4,104.22,416.88,Pending,
91739,4028,2025-06-04,11,2,269.47,538.94,Completed,2025-06-05
91740,2104,2025-05-05,225,5,204.51,1022.55,Completed,2025-05-09
91741,2539,2025-10-25,330,5,276.79,1383.95,Pending,
91742,9983,2025-03-13,324,1,21.85,21.85,Pending,
91743,713,2026-01-17,112,2,67.86,135.72,Cancelled,
91744,495,2025-08-12,207,2,168.99,337.98,Cancelled,
91745,9455,2025-02-24,263,4,129.96,519.84,Completed,2025-02-27
91746,2497,2025-06-08,57,3,29.70,89.10,Cancelled,
91747,2959,2025-05-05,125,4,76.70,306.80,Pending,
91748,1846,2025-02-13,181,4,163.66,654.64,Cancelled,
91749,7204,2025-03-02,223,2,47.93,95.86,Completed,2025-03-06
91750,4366,2025-06-07,234,1,171.37,171.37,Cancelled,
91751,9680,2025-10-26,338,4,94.16,376.64,Pending,
91752,6527,2025-10-17,20,3,281.18,843.54,Pending,
91753,2757,2025-09-30,31,4,251.04,1004.16,Pending,
91754,8058,2025-06-07,416,4,193.43,773.72,Pending,
91755,2677,2025-03-20,396,3,106.40,319.20,Cancelled,
91756,8887,2026-01-22,299,4,263.42,1053.68,Pending,
91757,6428,2025-08-08,11,5,269.47,1347.35,Completed,2025-08-12
91758,2785,2025-08-02,338,1,94.16,94.16,Cancelled,
91759,3837,2025-11-08,191,1,43.81,43.81,Pending,
91760,9608,2025-05-04,383,1,32.76,32.76,Completed,2025-05-04
91761,2160,2025-11-20,338,5,94.16,470.80,Completed,2025-11-21
91762,9825,2025-11-02,346,5,62.57,312.85,Pending,
91763,6888,2025-08-07,500,4,252.38,1009.52,Pending,
91764,8136,2025-02-13,445,2,190.87,381.74,Completed,2025-02-13
91765,2877,2025-10-27,200,5,80.85,404.25,Cancelled,
91766,6961,2025-02-17,290,4,278.18,1112.72,Cancelled,
91767,8248,2025-05-18,455,5,237.50,1187.50,Completed,2025-05-20
91768,6037,2025-04-05,108,3,181.43,544.29,Cancelled,
91769,2552,2025-05-14,394,1,82.83,82.83,Cancelled,2025-05-14
91770,2652,2025-04-18,46,5,115.78,578.90,Completed,2025-04-18
91771,1189,2026-01-02,399,2,272.67,545.34,Cancelled,
91772,29,2025-06-17,295,5,74.50,372.50,Cancelled,
91773,5033,2025-12-24,41,3,160.74,482.22,Pending,
91774,9542,2025-03-12,116,5,149.88,749.40,Cancelled,
91775,781,2025-04-25,45,1,152.94,152.94,Pending,2025-04-25
91776,6615,2025-08-09,96,4,234.79,939.16,Cancelled,
91777,6813,2025-04-11,312,4,196.81,787.24,Pending,
91778,1788,2025-08-21,80,4,55.93,223.72,Completed,2025-08-21
91779,1555,2025-10-20,33,3,291.99,875.97,Cancelled,
91780,555,2025-09-30,431,1,260.86,260.86,Pending,
91781,7811,2025-11-21,380,5,284.04,1420.20,Pending,
91782,892,2025-07-31,385,5,143.74,718.70,Completed,2025-08-05
91783,1473,2025-03-16,350,2,237.48,474.96,Pending,
91784,1138,2025-07-31,276,1,115.99,115.99,Cancelled,2025-08-03
91785,3210,2025-09-12,465,3,260.67,782.01,Pending,
91786,2219,2025-05-30,131,5,175.81,879.05,Cancelled,
91787,3842,2025-12-26,456,2,283.97,567.94,Cancelled,2025-12-31
91788,5478,2025-11-16,270,5,216.79,1083.95,Cancelled,
91789,4478,2025-02-24,124,1,219.97,219.97,Cancelled,
91790,7430,2025-02-27,212,5,62.40,312.00,Cancelled,
91791,9355,2025-09-02,230,1,163.10,163.10,Pending,
91792,3283,2025-12-23,473,3,209.62,628.86,Completed,2025-12-26
91793,3218,2025-04-05,214,3,166.12,498.36,Cancelled,
91794,5090,2025-03-19,445,5,190.87,954.35,Pending,
91795,9417,2025-05-25,268,1,67.30,67.30,Pending,2025-05-25
91796,6171,2025-11-16,163,2,39.58,79.16,Pending,
91797,4060,2025-10-05,414,2,83.13,166.26,Completed,2025-10-09
91798,1214,2025-10-13,375,4,148.98,595.92,Pending,
91799,4520,2025-10-07,253,2,23.38,46.76,Completed,2025-10-08
91800,5158,2025-04-13,229,2,100.63,201.26,Cancelled,
91801,9089,2025-02-18,255,5,264.69,1323.45,Pending,
91802,1350,2025-03-28,307,3,289.09,867.27,Pending,
91803,4125,2025-06-22,122,4,295.36,1181.44,Cancelled,
91804,5271,2025-11-03,139,2,102.84,205.68,Cancelled,2025-11-06
91805,1700,2025-07-29,494,5,243.38,1216.90,Completed,2025-08-01
91806,6814,2025-05-10,399,5,272.67,1363.35,Cancelled,2025-05-11
91807,3911,2025-02-23,321,5,248.98,1244.90,Pending,2025-02-24
91808,6248,2025-07-06,196,5,73.08,365.40,Completed,2025-07-07
91809,5920,2026-01-20,7,5,198.09,990.45,Pending,
91810,7274,2025-08-30,430,5,251.83,1259.15,Pending,
91811,3813,2025-03-25,77,3,183.00,549.00,Cancelled,
91812,1286,2025-12-25,168,1,84.90,84.90,Cancelled,2025-12-27
91813,5995,2025-03-06,23,2,168.58,337.16,Cancelled,
91814,9746,2025-12-28,372,1,169.28,169.28,Pending,
91815,7724,2026-01-15,482,4,118.17,472.68,Pending,2026-01-18
91816,312,2025-05-27,230,5,163.10,815.50,Completed,2025-05-30
91817,1747,2025-05-14,59,5,283.10,1415.50,Cancelled,
91818,170,2025-12-06,353,1,281.72,281.72,Cancelled,
91819,9295,2025-11-10,200,1,80.85,80.85,Cancelled,
91820,6076,2025-09-09,442,5,138.10,690.50,Completed,2025-09-10
91821,1578,2025-12-07,238,4,289.95,1159.80,Pending,2025-12-09
91822,3469,2025-12-14,62,3,261.92,785.76,Cancelled,
91823,9128,2025-03-13,95,1,267.87,267.87,Completed,2025-03-16
91824,1672,2025-08-01,373,5,270.73,1353.65,Completed,2025-08-06
91825,5151,2025-02-07,219,1,137.44,137.44,Cancelled,
91826,2113,2025-03-28,429,4,173.88,695.52,Cancelled,2025-03-28
91827,6586,2025-06-26,237,3,185.85,557.55,Pending,
91828,7615,2025-10-02,158,3,69.98,209.94,Pending,
91829,5890,2025-04-30,118,3,222.53,667.59,Cancelled,2025-05-01
91830,2654,2025-02-13,381,1,195.95,195.95,Cancelled,2025-02-18
91831,7193,2026-01-27,396,3,106.40,319.20,Pending,
91832,5509,2025-04-01,310,2,29.08,58.16,Pending,
91833,5604,2025-05-04,179,5,44.53,222.65,Completed,2025-05-04
91834,2431,2025-06-28,461,4,135.46,541.84,Cancelled,
91835,1925,2025-02-18,260,1,118.23,118.23,Pending,2025-02-21
91836,8611,2025-05-14,238,5,289.95,1449.75,Pending,
91837,1514,2025-10-05,476,3,256.31,768.93,Pending,
91838,2817,2025-05-18,277,1,51.12,51.12,Cancelled,
91839,3276,2025-02-26,375,4,148.98,595.92,Completed,2025-02-27
91840,6700,2025-02-12,449,5,13.49,67.45,Completed,2025-02-12
91841,7131,2025-12-16,117,4,246.15,984.60,Cancelled,
91842,992,2025-09-27,462,2,274.79,549.58,Completed,2025-09-29
91843,6602,2026-01-15,264,2,234.13,468.26,Pending,
91844,7080,2025-12-02,482,4,118.17,472.68,Completed,2025-12-05
91845,7701,2025-04-23,423,3,245.90,737.70,Pending,2025-04-24
91846,5870,2026-01-14,,1,255.05,255.05,Cancelled,
91847,4086,2025-12-05,320,1,277.55,277.55,Cancelled,
91848,7525,2025-12-28,147,3,112.10,336.30,Cancelled,
91849,2722,2025-06-02,207,5,168.99,844.95,Cancelled,
91850,4722,2025-09-18,41,2,160.74,321.48,Cancelled,
91851,8884,2025-02-04,52,2,220.93,441.86,Completed,2025-02-04
91852,9092,2025-08-10,57,5,29.70,148.50,Completed,2025-08-14
91853,7689,2025-03-31,326,1,163.00,163.00,Pending,
91854,9764,2025-09-07,89,4,18.70,74.80,Completed,2025-09-10
91855,5325,2025-08-20,263,3,129.96,389.88,Pending,
91856,6333,2025-08-10,141,4,94.43,377.72,Cancelled,2025-08-11
91857,6284,2025-11-12,256,5,204.71,1023.55,Completed,2025-11-15
91858,5289,2025-03-19,148,5,277.60,1388.00,Pending,
91859,248,2025-09-29,451,4,235.69,942.76,Completed,2025-10-03
91860,9393,2025-07-02,102,5,135.96,679.80,Pending,
91861,3175,2025-05-20,158,3,69.98,209.94,Cancelled,
91862,7620,2025-05-19,372,5,169.28,846.40,Completed,2025-05-22
91863,3560,2025-09-20,359,3,88.87,266.61,Pending,
91864,1210,2025-04-24,150,2,78.47,156.94,Cancelled,
91865,7881,2025-04-13,300,5,52.41,262.05,Pending,
91866,2684,2025-03-04,53,3,158.03,474.09,Completed,2025-03-08
91867,6465,2025-07-29,411,2,11.22,22.44,Pending,
91868,918,2025-07-11,126,4,86.65,346.60,Cancelled,
91869,7489,2025-05-04,59,4,283.10,1132.40,Pending,
91870,865,2025-02-07,469,3,298.24,894.72,Pending,
91871,3151,2025-03-23,12,1,129.03,129.03,Cancelled,
91872,3488,2025-04-06,498,3,227.95,683.85,Completed,2025-04-08
